CarID,Brand,CarName,Year,Mileage_KM,Engine_CC,FuelType,Transmission,Horsepower,Price_USD
8325,Toyota,Corolla,2025,96732,2500,Electric,Automatic,186,29535
8326,Honda,Civic,2022,80797,1800,Diesel,Manual,438,49494
8327,Audi,A4,2017,89197,1800,Petrol,Automatic,302,60938
8328,Mercedes-Benz,C-Class,2020,204785,3000,Petrol,Automatic,246,61378
8329,BMW,3 Series,2025,194388,2200,Diesel,Manual,225,73789
8330,Tesla,Model S,2015,44927,1000,Hybrid,Automatic,107,23183
8331,Audi,A4,2015,201689,1000,Petrol,Manual,227,18451
8332,Honda,Accord,2025,161836,1800,Petrol,Manual,91,56132
8333,Tesla,Model 3,2018,204676,1500,Diesel,Manual,71,31955
8334,Mercedes-Benz,GLC,2019,57020,3000,Electric,Automatic,186,84740
8335,Ford,Focus,2017,212264,1500,Diesel,Manual,96,11828
8336,BMW,3 Series,2022,119278,1200,Petrol,Manual,166,85036
8337,Hyundai,Sonata,2020,218844,1800,Electric,Manual,98,36682
8338,Mercedes-Benz,GLC,2024,13491,2200,Diesel,Manual,138,13339
8339,Ford,Focus,2018,129102,1200,Diesel,Automatic,142,58319
8340,BMW,X3,2022,55404,1500,Petrol,Automatic,279,35722
8341,Mercedes-Benz,GLC,2024,12962,1800,Hybrid,Automatic,181,63240
8342,BMW,3 Series,2020,102628,1800,Petrol,Automatic,283,54006
8343,Audi,Q5,2015,76883,2500,Petrol,Manual,380,63550
8344,Tesla,Model S,2024,118267,2500,Petrol,Automatic,281,80763
8345,Nissan,Altima,2019,92195,2000,Electric,Automatic,330,41420
8346,Hyundai,Sonata,2023,62327,3000,Electric,Manual,330,35729
8347,Kia,Sportage,2022,35375,1800,Electric,Manual,279,21014
8348,Ford,Escape,2021,91811,1600,Diesel,Manual,307,22019
8349,Ford,Fusion,2015,65265,3000,Hybrid,Automatic,141,43688
8350,BMW,5 Series,2024,19459,1200,Hybrid,Automatic,291,21760
8351,Nissan,Rogue,2016,174257,2000,Electric,Manual,130,47937
8352,BMW,X3,2025,77784,1000,Hybrid,Manual,168,52316
8353,Tesla,Model 3,2016,241092,1500,Petrol,Automatic,333,72010
8354,Nissan,Rogue,2025,28321,2500,Petrol,Automatic,397,42108
8355,Kia,Rio,2024,67475,1500,Electric,Automatic,156,14501
8356,Hyundai,Tucson,2019,115778,1200,Diesel,Automatic,288,12892
8357,Audi,A6,2018,160032,2500,Diesel,Automatic,226,87365
8358,Hyundai,Tucson,2021,153731,2000,Petrol,Automatic,111,72814
8359,Ford,Focus,2016,165057,1500,Electric,Manual,425,37069
8360,Audi,A6,2024,38735,2500,Electric,Manual,369,79379
8361,Ford,Fusion,2022,117209,1600,Electric,Manual,209,79229
8362,Ford,Fusion,2021,132960,1600,Petrol,Manual,129,42527
8363,Kia,Rio,2024,215154,1200,Hybrid,Manual,193,26628
8364,Audi,A4,2020,42608,1600,Electric,Manual,244,15215
8365,Toyota,Camry,2024,46279,1000,Petrol,Manual,440,50955
8366,Hyundai,Tucson,2022,137702,2200,Diesel,Automatic,387,49321
8367,Hyundai,Sonata,2019,190130,1000,Petrol,Manual,387,62318
8368,Tesla,Model S,2019,118216,1600,Diesel,Automatic,212,82046
8369,Audi,A6,2022,234817,1200,Diesel,Manual,299,36203
8370,Nissan,Sentra,2024,216892,1800,Diesel,Manual,232,37128
8371,Nissan,Altima,2016,144946,3000,Petrol,Manual,271,23961
8372,Kia,K5,2022,67947,3000,Petrol,Automatic,197,83992
8373,BMW,X3,2018,188673,2200,Diesel,Automatic,176,31388
8374,Honda,Civic,2022,185788,1800,Electric,Manual,81,27071
8375,Tesla,Model S,2017,164869,2000,Petrol,Manual,446,20346
8376,Tesla,Model Y,2022,141157,3000,Diesel,Automatic,205,10410
8377,Toyota,Corolla,2019,136663,2500,Petrol,Manual,292,71724
8378,Toyota,RAV4,2019,184557,2000,Diesel,Manual,228,50740
8379,Toyota,RAV4,2024,99610,2000,Hybrid,Manual,162,22650
8380,Audi,A4,2020,44900,1800,Hybrid,Automatic,187,38783
8381,Toyota,Corolla,2015,14772,3000,Hybrid,Manual,287,86226
8382,Toyota,Corolla,2017,151131,1600,Diesel,Manual,186,75343
8383,Nissan,Altima,2017,196704,1800,Diesel,Automatic,118,76314
8384,Kia,Sportage,2024,245313,1000,Diesel,Manual,209,77327
8385,Toyota,Camry,2018,16246,2500,Hybrid,Automatic,207,30378
8386,Nissan,Rogue,2019,82557,2500,Hybrid,Manual,321,74026
8387,Tesla,Model S,2018,187090,1500,Petrol,Manual,218,31175
8388,Kia,Sportage,2022,241758,2200,Diesel,Automatic,216,54583
8389,Mercedes-Benz,C-Class,2025,181484,3000,Hybrid,Manual,286,11249
8390,Toyota,Camry,2021,210953,2000,Hybrid,Manual,336,19569
8391,Ford,Escape,2020,165326,1500,Hybrid,Automatic,85,37588
8392,Hyundai,Sonata,2018,233998,1000,Diesel,Manual,276,75565
8393,Nissan,Altima,2016,77324,2000,Petrol,Automatic,167,45011
8394,Tesla,Model Y,2025,215407,2000,Petrol,Manual,298,19846
8395,Tesla,Model Y,2015,209564,1200,Petrol,Manual,320,60917
8396,Tesla,Model S,2016,55670,2000,Diesel,Automatic,117,65606
8397,BMW,5 Series,2021,107690,1600,Hybrid,Manual,331,86211
8398,Tesla,Model 3,2025,30140,2500,Electric,Automatic,89,12756
8399,Kia,Sportage,2022,158443,1200,Diesel,Automatic,275,29829
8400,Toyota,Camry,2016,30568,2200,Diesel,Automatic,353,15692
8401,Kia,Sportage,2024,42575,2500,Hybrid,Manual,78,31830
8402,Kia,Sportage,2025,237938,1200,Hybrid,Manual,430,23301
8403,Hyundai,Tucson,2016,17474,3000,Diesel,Manual,207,46608
8404,Nissan,Sentra,2017,159401,2500,Petrol,Manual,338,16479
8405,Tesla,Model 3,2022,185996,1200,Hybrid,Automatic,233,62012
8406,Audi,A4,2018,245341,2500,Electric,Manual,227,40271
8407,Tesla,Model 3,2015,114524,1200,Hybrid,Automatic,116,89218
8408,Toyota,RAV4,2020,92212,1200,Electric,Manual,242,38022
8409,Ford,Escape,2019,16854,1600,Hybrid,Manual,177,75261
8410,Nissan,Sentra,2025,168259,2000,Electric,Automatic,103,50399
8411,Toyota,Corolla,2016,84659,1800,Hybrid,Automatic,290,19477
8412,Audi,A6,2018,216886,1800,Electric,Manual,120,41502
8413,BMW,3 Series,2023,206407,1800,Petrol,Manual,323,20878
8414,Honda,CR-V,2017,134195,2500,Diesel,Automatic,315,70730
8415,Audi,A4,2020,218146,2500,Electric,Automatic,390,61827
8416,Honda,CR-V,2018,226360,1000,Petrol,Manual,214,63800
8417,Mercedes-Benz,E-Class,2022,128597,1600,Hybrid,Automatic,109,36171
8418,Audi,A6,2020,63402,3000,Electric,Manual,297,15559
8419,Tesla,Model S,2019,52421,2500,Electric,Manual,236,12302
8420,Kia,K5,2020,187060,1200,Diesel,Automatic,333,72702
8421,Audi,Q5,2025,197849,1000,Diesel,Automatic,256,84465
8422,Audi,A4,2020,177730,1200,Hybrid,Automatic,145,79011
8423,BMW,5 Series,2015,185039,3000,Petrol,Automatic,254,62726
8424,Mercedes-Benz,E-Class,2024,11614,1200,Electric,Automatic,377,10566
8425,Nissan,Sentra,2018,62885,1600,Petrol,Manual,308,81963
8426,Hyundai,Elantra,2015,139519,3000,Diesel,Manual,79,23368
8427,Tesla,Model 3,2021,18190,1600,Diesel,Manual,368,12824
8428,Kia,Sportage,2021,50097,3000,Hybrid,Automatic,269,12851
8429,Nissan,Rogue,2015,125242,3000,Diesel,Manual,289,54257
8430,Tesla,Model S,2020,16309,1500,Petrol,Manual,448,68314
8431,Mercedes-Benz,E-Class,2020,49483,2500,Electric,Automatic,219,33067
8432,Ford,Focus,2022,148805,3000,Diesel,Automatic,187,53728
8433,Ford,Focus,2025,126483,1600,Petrol,Automatic,188,63770
8434,Honda,Accord,2016,126702,1000,Electric,Manual,95,39790
8435,Kia,K5,2016,26333,3000,Petrol,Manual,243,42722
8436,Honda,Civic,2020,102719,1600,Diesel,Manual,391,70908
8437,Honda,CR-V,2019,83849,1600,Hybrid,Manual,79,57213
8438,Honda,Civic,2021,232141,1600,Petrol,Automatic,291,47530
8439,Nissan,Altima,2025,26880,2200,Hybrid,Automatic,389,85301
8440,Hyundai,Sonata,2020,219140,2200,Hybrid,Manual,360,16818
8441,Hyundai,Elantra,2021,54916,1800,Electric,Automatic,393,24157
8442,Mercedes-Benz,GLC,2016,109173,2500,Diesel,Manual,300,32278
8443,Kia,K5,2025,78387,1600,Electric,Automatic,288,81537
8444,Tesla,Model 3,2015,9210,1800,Electric,Manual,227,87482
8445,BMW,5 Series,2019,157228,2000,Hybrid,Automatic,409,74858
8446,Hyundai,Sonata,2020,102412,1800,Petrol,Automatic,103,23853
8447,Toyota,Camry,2025,105391,2500,Petrol,Automatic,187,23220
8448,Mercedes-Benz,E-Class,2016,215094,1000,Petrol,Automatic,161,12225
8449,Nissan,Altima,2020,15757,1600,Diesel,Manual,159,25874
8450,Mercedes-Benz,E-Class,2017,136285,2200,Hybrid,Automatic,115,16321
8451,Tesla,Model Y,2018,31522,1000,Petrol,Automatic,394,74083
8452,Hyundai,Elantra,2020,71974,2500,Petrol,Automatic,323,83349
8453,Mercedes-Benz,C-Class,2020,63270,1800,Hybrid,Manual,382,36673
8454,Tesla,Model Y,2020,75975,1500,Hybrid,Manual,429,37974
8455,Hyundai,Elantra,2022,151428,2200,Petrol,Automatic,167,58555
8456,Mercedes-Benz,C-Class,2023,79379,2000,Petrol,Manual,82,32515
8457,Ford,Fusion,2021,117337,1600,Hybrid,Automatic,232,74537
8458,Ford,Fusion,2016,166861,1500,Hybrid,Manual,105,58133
8459,Mercedes-Benz,C-Class,2019,184290,1000,Hybrid,Manual,263,28428
8460,Hyundai,Tucson,2023,82140,1000,Hybrid,Automatic,344,78352
8461,Toyota,Camry,2017,175562,1800,Diesel,Automatic,175,86441
8462,Audi,A6,2024,97790,1500,Diesel,Manual,185,40296
8463,Kia,Sportage,2022,176924,1600,Petrol,Manual,365,23131
8464,Tesla,Model 3,2015,113469,2000,Diesel,Automatic,298,24156
8465,Toyota,RAV4,2022,57170,1500,Diesel,Manual,421,36939
8466,Ford,Fusion,2023,124666,2200,Diesel,Automatic,121,42253
8467,Nissan,Sentra,2019,21323,3000,Hybrid,Manual,410,78994
8468,Honda,Civic,2021,14934,1800,Diesel,Automatic,302,37690
8469,Hyundai,Sonata,2023,77720,1500,Petrol,Manual,407,80087
8470,Tesla,Model S,2022,174421,2000,Petrol,Manual,347,83185
8471,Hyundai,Tucson,2018,165966,3000,Diesel,Manual,328,60794
8472,Nissan,Rogue,2025,28910,1800,Petrol,Automatic,423,49247
8473,Audi,Q5,2025,120282,1500,Petrol,Automatic,332,62409
8474,Toyota,RAV4,2020,82912,2000,Diesel,Manual,209,44741
8475,BMW,X3,2023,141570,3000,Electric,Manual,113,11766
8476,Hyundai,Sonata,2016,90049,2200,Hybrid,Automatic,419,53253
8477,Audi,A6,2017,137275,1500,Electric,Automatic,193,68976
8478,Ford,Focus,2025,194336,2500,Electric,Manual,438,13950
8479,Ford,Escape,2015,157238,2200,Electric,Automatic,318,19751
8480,Nissan,Sentra,2023,229491,2200,Electric,Automatic,271,87067
8481,Nissan,Rogue,2022,82299,1800,Petrol,Manual,242,33762
8482,BMW,5 Series,2025,59619,3000,Hybrid,Manual,273,43571
8483,Tesla,Model Y,2024,154907,2200,Electric,Manual,404,27503
8484,Audi,A6,2023,53700,1800,Petrol,Manual,275,43409
8485,BMW,X3,2022,98295,2000,Electric,Automatic,100,71976
8486,Tesla,Model 3,2016,233123,1800,Hybrid,Manual,210,69645
8487,Hyundai,Tucson,2019,178884,1500,Diesel,Automatic,392,57420
8488,Audi,A4,2018,192731,2000,Petrol,Manual,237,65060
8489,Tesla,Model Y,2016,116663,2000,Diesel,Manual,382,39649
8490,Kia,K5,2017,71532,2000,Hybrid,Automatic,402,30995
8491,Nissan,Altima,2018,112480,1200,Electric,Manual,129,51795
8492,Audi,A4,2017,48419,3000,Petrol,Automatic,221,67146
8493,Hyundai,Sonata,2017,233589,2200,Hybrid,Automatic,230,15797
8494,BMW,X3,2016,219445,1600,Electric,Manual,122,39578
8495,Mercedes-Benz,C-Class,2025,225339,2500,Electric,Automatic,233,57263
8496,BMW,5 Series,2025,30708,1600,Hybrid,Automatic,234,88674
8497,Tesla,Model S,2025,235516,1500,Hybrid,Automatic,338,82444
8498,Ford,Escape,2023,158700,1800,Electric,Manual,283,16287
8499,Mercedes-Benz,E-Class,2023,41775,1600,Electric,Automatic,99,35328
8500,Honda,CR-V,2018,232996,2200,Electric,Manual,283,88018
8501,Hyundai,Elantra,2023,40495,2200,Hybrid,Automatic,209,34697
8502,Tesla,Model S,2025,9491,2000,Hybrid,Manual,121,12599
8503,Hyundai,Sonata,2019,219360,1600,Electric,Manual,429,77996
8504,Honda,Civic,2017,171885,1500,Electric,Manual,156,88442
8505,Mercedes-Benz,C-Class,2020,111806,1600,Electric,Manual,338,50266
8506,Nissan,Sentra,2016,181584,2500,Diesel,Automatic,235,35983
8507,Tesla,Model 3,2024,63522,1500,Petrol,Automatic,327,21629
8508,Mercedes-Benz,C-Class,2024,65343,1600,Petrol,Manual,378,28979
8509,Mercedes-Benz,E-Class,2023,120073,1600,Diesel,Manual,269,44483
8510,Nissan,Rogue,2023,46534,1500,Hybrid,Automatic,416,61077
8511,Hyundai,Elantra,2018,38465,1800,Hybrid,Automatic,390,27384
8512,Ford,Fusion,2019,202343,2200,Electric,Automatic,415,83515
8513,Tesla,Model 3,2021,169553,1600,Diesel,Automatic,171,33424
8514,Mercedes-Benz,GLC,2019,139576,2200,Electric,Automatic,270,89398
8515,Toyota,Corolla,2016,77865,1200,Hybrid,Automatic,197,69575
8516,Tesla,Model Y,2023,175714,1200,Petrol,Manual,432,43114
8517,Kia,Sportage,2018,124699,2000,Hybrid,Manual,236,20727
8518,Audi,Q5,2023,33560,1200,Electric,Automatic,225,32415
8519,BMW,5 Series,2018,177047,2000,Diesel,Automatic,145,79127
8520,Honda,CR-V,2021,169640,2500,Petrol,Manual,177,74775
8521,Ford,Escape,2016,78492,2000,Electric,Manual,362,29691
8522,Toyota,Camry,2019,237946,1600,Diesel,Automatic,346,57386
8523,Mercedes-Benz,GLC,2018,41690,1500,Electric,Manual,155,46101
8524,Hyundai,Tucson,2024,192506,1600,Petrol,Manual,263,52190
8525,Tesla,Model S,2019,93968,2200,Petrol,Automatic,217,21328
8526,Audi,Q5,2016,219252,1200,Hybrid,Automatic,292,14773
8527,Hyundai,Tucson,2020,242805,2500,Diesel,Automatic,325,68038
8528,Audi,Q5,2025,118649,2200,Electric,Manual,96,26581
8529,Ford,Escape,2024,10831,1200,Hybrid,Manual,424,68152
8530,Mercedes-Benz,C-Class,2022,58357,3000,Petrol,Automatic,198,41500
8531,Kia,K5,2023,201495,1000,Electric,Manual,415,63507
8532,Honda,Accord,2017,155556,1500,Diesel,Manual,335,62164
8533,Kia,Rio,2015,83255,2000,Hybrid,Manual,441,83680
8534,BMW,X3,2023,10868,2500,Hybrid,Manual,440,69694
8535,Mercedes-Benz,E-Class,2022,69314,1600,Hybrid,Manual,159,45533
8536,Nissan,Sentra,2020,181006,1800,Diesel,Automatic,78,73163
8537,Kia,Sportage,2015,223352,1000,Petrol,Manual,306,73771
8538,Mercedes-Benz,C-Class,2021,58052,1800,Diesel,Manual,95,80152
8539,BMW,5 Series,2025,211995,1800,Electric,Automatic,384,64170
8540,Tesla,Model 3,2022,127344,1000,Electric,Manual,443,58072
8541,Kia,K5,2016,136632,1800,Diesel,Manual,116,86346
8542,Tesla,Model Y,2023,234734,2000,Hybrid,Automatic,229,53639
8543,Audi,A6,2025,109203,3000,Diesel,Manual,402,14467
8544,Ford,Fusion,2017,114276,1200,Electric,Manual,171,40227
8545,Toyota,Camry,2020,227722,1000,Hybrid,Manual,301,14688
8546,Kia,K5,2024,92654,1800,Diesel,Automatic,248,70241
8547,Audi,A6,2022,75008,2200,Diesel,Automatic,137,82870
8548,Kia,Rio,2022,130706,2200,Petrol,Manual,386,16638
8549,Toyota,RAV4,2017,79188,1800,Petrol,Automatic,425,31685
8550,Ford,Escape,2019,107036,2200,Diesel,Automatic,198,10494
8551,Audi,A4,2024,67088,3000,Hybrid,Manual,378,54077
8552,BMW,5 Series,2021,173489,1500,Petrol,Manual,175,15419
8553,Audi,A6,2022,80923,1200,Petrol,Automatic,364,47737
8554,Hyundai,Sonata,2015,44868,2000,Hybrid,Automatic,257,58631
8555,Tesla,Model 3,2017,229519,1800,Diesel,Automatic,415,72232
8556,Toyota,RAV4,2024,225879,2500,Electric,Automatic,407,81568
8557,Kia,Sportage,2023,95320,1000,Diesel,Manual,374,15905
8558,Hyundai,Tucson,2024,162137,1000,Diesel,Manual,419,45659
8559,BMW,3 Series,2021,239615,1600,Hybrid,Automatic,91,68845
8560,BMW,3 Series,2015,187815,2200,Hybrid,Manual,87,66970
8561,Toyota,Camry,2018,70910,1000,Hybrid,Manual,92,28018
8562,Mercedes-Benz,C-Class,2023,143325,2000,Hybrid,Manual,298,82509
8563,Toyota,RAV4,2017,198367,2500,Petrol,Automatic,290,88542
8564,Honda,CR-V,2017,166335,2000,Electric,Automatic,296,79303
8565,Mercedes-Benz,C-Class,2016,209604,1000,Hybrid,Automatic,441,26396
8566,Honda,Accord,2019,23597,1000,Diesel,Manual,254,21499
8567,Kia,Rio,2015,223582,1500,Hybrid,Automatic,229,75974
8568,Audi,A4,2021,25390,1000,Petrol,Automatic,260,37983
8569,BMW,5 Series,2021,16357,1000,Petrol,Automatic,341,81413
8570,Hyundai,Elantra,2024,167408,2200,Petrol,Automatic,199,86273
8571,Hyundai,Sonata,2019,11491,2200,Electric,Manual,362,48467
8572,Toyota,RAV4,2017,213782,2000,Diesel,Manual,357,31065
8573,Toyota,RAV4,2020,45697,1200,Diesel,Manual,185,76737
8574,Toyota,Camry,2018,198969,1500,Hybrid,Manual,167,70857
8575,Mercedes-Benz,GLC,2020,234868,1000,Petrol,Manual,415,13528
8576,Tesla,Model Y,2018,144306,1200,Diesel,Automatic,378,57575
8577,Tesla,Model Y,2025,65888,1000,Diesel,Automatic,443,45023
8578,Audi,A6,2024,191714,1500,Petrol,Manual,415,68861
8579,Nissan,Rogue,2015,104485,1500,Hybrid,Manual,243,47252
8580,Toyota,Corolla,2022,174826,1600,Electric,Automatic,388,55723
8581,Nissan,Rogue,2017,27520,1500,Petrol,Automatic,256,10518
8582,Ford,Escape,2022,53286,2500,Electric,Automatic,132,11595
8583,Ford,Escape,2022,104207,1000,Hybrid,Automatic,370,48372
8584,Mercedes-Benz,GLC,2018,139276,1000,Petrol,Manual,428,22339
8585,Toyota,RAV4,2016,225286,1500,Hybrid,Manual,74,43560
8586,BMW,X3,2018,86127,1600,Diesel,Manual,121,22713
8587,Honda,CR-V,2020,43072,1800,Electric,Manual,98,80228
8588,Hyundai,Elantra,2024,96786,1800,Electric,Automatic,202,78922
8589,Tesla,Model 3,2021,13536,1800,Electric,Automatic,86,23147
8590,Tesla,Model Y,2020,13236,2500,Hybrid,Automatic,267,36393
8591,Tesla,Model S,2025,245762,1800,Petrol,Automatic,119,23033
8592,Toyota,Camry,2017,186030,3000,Diesel,Manual,111,27078
8593,Hyundai,Sonata,2018,198750,1200,Electric,Automatic,237,29132
8594,Hyundai,Tucson,2025,212012,2500,Hybrid,Automatic,212,48693
8595,Honda,Accord,2015,172854,1500,Hybrid,Automatic,244,16189
8596,Audi,A6,2025,82492,1000,Diesel,Manual,166,14825
8597,Mercedes-Benz,C-Class,2018,121957,2000,Petrol,Automatic,429,80977
8598,Toyota,Camry,2019,35382,2200,Hybrid,Manual,375,12919
8599,Toyota,Camry,2015,246926,2200,Electric,Manual,313,64396
8600,BMW,5 Series,2021,152186,2000,Diesel,Automatic,388,34696
8601,Nissan,Sentra,2025,8709,2500,Petrol,Automatic,195,82488
8602,Mercedes-Benz,E-Class,2023,22304,1200,Electric,Automatic,215,43418
8603,BMW,5 Series,2020,56126,2000,Diesel,Automatic,426,39899
8604,Hyundai,Tucson,2023,93772,1800,Petrol,Manual,319,54851
8605,Tesla,Model 3,2023,46038,1000,Electric,Manual,418,75533
8606,Kia,Rio,2017,151411,1800,Diesel,Automatic,419,74801
8607,Ford,Focus,2023,131406,1500,Petrol,Manual,216,56912
8608,Mercedes-Benz,C-Class,2017,89804,1000,Hybrid,Manual,427,57461
8609,Tesla,Model S,2024,183645,2000,Petrol,Manual,321,46910
8610,Toyota,Corolla,2018,134899,2000,Petrol,Automatic,389,82273
8611,Audi,A6,2017,77795,3000,Electric,Automatic,228,47343
8612,BMW,3 Series,2025,87296,2200,Diesel,Manual,286,36466
8613,Hyundai,Sonata,2024,131039,1200,Diesel,Manual,349,68436
8614,BMW,X3,2025,111408,2000,Electric,Automatic,74,59435
8615,Honda,CR-V,2023,242625,1200,Petrol,Manual,150,83832
8616,Hyundai,Elantra,2025,22889,2500,Diesel,Manual,367,34792
8617,Hyundai,Elantra,2024,9470,2200,Electric,Automatic,193,82657
8618,Kia,Rio,2024,85134,2200,Petrol,Automatic,237,16729
8619,Honda,Accord,2021,82536,1800,Petrol,Manual,367,89853
8620,Honda,Accord,2015,160781,1800,Petrol,Manual,153,15295
8621,Honda,Accord,2022,25145,1500,Electric,Manual,213,68884
8622,Honda,CR-V,2025,162758,3000,Electric,Automatic,109,60816
8623,BMW,3 Series,2016,129892,2200,Petrol,Automatic,248,20647
8624,Nissan,Altima,2021,11207,2500,Hybrid,Automatic,433,80426
8625,Ford,Escape,2015,159441,2200,Electric,Automatic,159,11487
8626,BMW,5 Series,2020,45611,1600,Electric,Manual,429,17067
8627,Mercedes-Benz,C-Class,2025,54210,1500,Petrol,Automatic,370,76110
8628,Nissan,Sentra,2023,104735,1200,Petrol,Manual,312,31528
8629,Honda,Accord,2020,98746,1000,Hybrid,Manual,128,62785
8630,BMW,X3,2025,77996,3000,Electric,Manual,143,19775
8631,Hyundai,Sonata,2020,116325,1600,Diesel,Automatic,417,54408
8632,Tesla,Model S,2023,165660,1800,Electric,Manual,300,19254
8633,Toyota,Corolla,2024,155409,1500,Petrol,Automatic,246,61486
8634,Ford,Escape,2020,157695,1500,Petrol,Automatic,424,20678
8635,Ford,Fusion,2025,66842,2200,Petrol,Manual,340,52695
8636,BMW,3 Series,2021,76101,1600,Petrol,Automatic,352,58499
8637,Hyundai,Elantra,2025,121387,1600,Petrol,Automatic,340,19581
8638,Hyundai,Sonata,2021,44334,1600,Hybrid,Manual,359,56502
8639,Tesla,Model S,2015,71630,1500,Hybrid,Manual,410,38667
8640,Hyundai,Tucson,2023,217115,3000,Electric,Automatic,377,34243
8641,Mercedes-Benz,GLC,2024,38013,1500,Diesel,Automatic,122,55533
8642,Ford,Fusion,2023,103569,1800,Electric,Manual,80,55884
8643,Hyundai,Sonata,2017,84250,2000,Petrol,Automatic,424,82754
8644,Nissan,Altima,2024,206661,1200,Petrol,Manual,150,16413
8645,Honda,Accord,2022,198665,1500,Electric,Automatic,444,41561
8646,Audi,Q5,2018,14374,3000,Hybrid,Manual,329,32592
8647,Honda,Civic,2017,101694,2500,Electric,Manual,85,22533
8648,Toyota,RAV4,2018,41495,2200,Petrol,Manual,100,11532
8649,BMW,X3,2015,102874,3000,Electric,Automatic,375,54574
8650,Audi,Q5,2016,5840,1600,Diesel,Manual,348,63333
8651,Toyota,RAV4,2020,95618,2500,Hybrid,Automatic,176,12072
8652,Tesla,Model S,2015,8694,1000,Petrol,Manual,410,32311
8653,BMW,3 Series,2022,8468,2000,Electric,Manual,269,64219
8654,Nissan,Altima,2022,238436,1600,Petrol,Manual,251,39999
8655,Nissan,Rogue,2025,229724,1800,Petrol,Automatic,367,21116
8656,Hyundai,Tucson,2025,108699,1800,Petrol,Automatic,445,24085
8657,Audi,A4,2016,58971,1000,Hybrid,Automatic,154,63907
8658,Ford,Fusion,2015,78703,2000,Petrol,Automatic,155,66298
8659,Kia,K5,2017,13787,2200,Hybrid,Manual,315,51220
8660,Tesla,Model Y,2016,204170,2000,Hybrid,Automatic,166,21458
8661,Toyota,Camry,2021,36144,2000,Electric,Manual,417,65054
8662,Honda,Accord,2018,87643,1500,Electric,Manual,175,69311
8663,Mercedes-Benz,GLC,2019,90913,2500,Hybrid,Automatic,295,45259
8664,Tesla,Model S,2024,229455,1200,Diesel,Automatic,344,21776
8665,Mercedes-Benz,C-Class,2021,83830,1800,Petrol,Manual,355,32596
8666,Mercedes-Benz,C-Class,2024,197906,1800,Hybrid,Manual,153,72221
8667,Ford,Fusion,2015,81726,3000,Petrol,Manual,170,19895
8668,Ford,Fusion,2015,191822,2000,Hybrid,Manual,265,51464
8669,Tesla,Model 3,2017,149004,1800,Diesel,Automatic,96,26589
8670,Tesla,Model Y,2018,242009,3000,Diesel,Manual,415,32991
8671,Nissan,Altima,2016,159884,1800,Petrol,Automatic,426,37496
8672,Audi,Q5,2021,49466,3000,Electric,Manual,439,82491
8673,Nissan,Sentra,2024,195529,1800,Diesel,Automatic,354,76032
8674,Toyota,Camry,2024,104393,1200,Petrol,Automatic,266,38326
8675,Nissan,Sentra,2021,158704,2000,Petrol,Manual,373,53673
8676,Kia,K5,2018,179173,1000,Petrol,Manual,86,71003
8677,Honda,Accord,2019,64684,1200,Diesel,Automatic,230,68625
8678,Kia,Rio,2018,93813,2500,Electric,Manual,288,18432
8679,Honda,Accord,2020,48854,2200,Electric,Automatic,201,11424
8680,Hyundai,Elantra,2025,17445,2000,Electric,Manual,220,35127
8681,Tesla,Model S,2025,18834,2500,Diesel,Manual,390,54381
8682,Ford,Fusion,2018,131319,1600,Diesel,Automatic,287,62462
8683,Tesla,Model 3,2018,205804,2500,Electric,Automatic,262,33888
